datetime,temp_mean,temp_min,temp_max
2023-09-01,27.009027777777778,22.65,34.9
2023-09-02,25.77777777777778,20.15,32.85
2023-09-03,25.59097222222222,20.5,31.8
2023-09-04,25.562152777777776,18.95,33.1
2023-09-05,26.781597222222224,18.8,35.35
2023-09-06,28.4125,19.3,37.85
2023-09-07,28.529166666666665,18.65,37.9
2023-09-08,31.53715277777778,21.35,42.15
2023-09-09,27.913888888888888,22.7,34.0
2023-09-10,25.916666666666668,18.6,33.05
2023-09-11,29.641666666666666,18.65,37.1
2023-09-12,29.621180555555554,25.05,35.15
2023-09-13,24.820833333333333,21.8,28.2
2023-09-14,25.95669642857143,18.1,31.1
2023-09-15,23.85763888888889,16.7,31.05
2023-09-16,23.65138888888889,16.65,31.15
2023-09-17,23.899652777777778,16.75,32.0
2023-09-18,23.63576388888889,14.85,33.25
2023-09-19,23.879166666666666,16.05,32.35
2023-09-20,23.89409722222222,18.1,30.6
2023-09-21,24.049305555555556,17.6,31.2
2023-09-22,24.8125,17.45,32.6
2023-09-23,26.056597222222223,20.9,32.8
2023-09-24,25.255555555555556,18.35,32.15
2023-09-25,24.32326388888889,16.05,32.95
2023-09-26,24.742708333333333,16.8,33.8
2023-09-27,24.986805555555556,17.4,33.5
2023-09-28,25.609027777777776,15.2,35.7
2023-09-29,25.567708333333332,16.2,35.85
2023-09-30,24.296478873239437,16.35,32.25
2023-10-01,24.148263888888888,20.25,28.15
2023-10-02,23.054513888888888,21.2,26.85
2023-10-03,22.975,20.1,27.3
2023-10-04,23.183680555555554,18.75,29.05
2023-10-05,24.373958333333334,17.75,32.15
2023-10-06,23.693402777777777,18.25,29.25
2023-10-07,22.142013888888886,14.7,29.4
2023-10-08,23.189583333333335,17.2,30.7
2023-10-09,23.558680555555554,19.85,27.25
2023-10-10,22.6875,17.05,28.15
2023-10-11,20.876388888888886,14.2,27.65
2023-10-12,21.124305555555555,13.5,29.25
2023-10-13,21.16076388888889,14.0,28.65
2023-10-14,21.58159722222222,15.65,28.5
2023-10-15,21.26284722222222,16.75,27.05
2023-10-16,20.514236111111114,15.75,26.65
2023-10-17,20.779166666666665,13.95,28.1
2023-10-18,20.060416666666665,14.45,27.1
2023-10-19,20.45659722222222,13.85,27.7
2023-10-20,20.704513888888886,13.45,28.6
2023-10-21,15.010526315789473,13.25,16.75
2023-10-22,23.892307692307693,19.45,29.8
2023-10-23,23.501388888888886,17.2,30.9
2023-10-24,23.565140845070424,18.3,30.1
2023-10-25,24.979225352112678,18.15,34.35
2023-10-26,27.40593220338983,20.4,36.15
2023-10-27,28.009722222222223,22.5,34.25
2023-10-28,24.241319444444443,19.0,31.05
2023-10-29,25.069791666666667,19.95,31.15
2023-10-30,25.232986111111114,21.65,29.65
2023-10-31,25.358333333333334,20.6,31.85
2023-11-01,23.390277777777776,16.55,29.55
2023-11-02,23.615277777777777,19.75,29.45
2023-11-03,22.764930555555555,17.6,29.8
2023-11-04,22.704166666666666,13.4,33.65
2023-11-05,21.946875,14.95,29.7
2023-11-06,21.519444444444446,15.1,29.85
2023-11-07,20.069444444444443,10.95,29.8
2023-11-08,20.17361111111111,12.35,29.75
2023-11-09,19.68298611111111,12.9,28.85
2023-11-10,20.583680555555556,14.45,27.8
2023-11-11,20.219097222222224,11.85,27.9
2023-11-12,24.75,19.15,30.55
2023-11-13,23.759375,18.1,30.7
2023-11-14,20.055208333333333,15.85,23.95
2023-11-15,18.22048611111111,13.65,23.1
2023-11-16,18.100694444444443,11.25,25.8
2023-11-17,18.71527777777778,11.9,27.15
2023-11-18,18.30902777777778,11.75,24.9
2023-11-19,17.195486111111112,13.4,23.5
2023-11-20,15.188541666666667,12.6,18.7
2023-11-21,16.443846153846152,11.65,21.75
2023-11-22,17.654166666666665,10.1,24.0
2023-11-23,17.375694444444445,11.6,24.7
2023-11-24,17.721180555555556,9.8,26.3
2023-11-25,19.856944444444444,14.0,25.95
2023-11-26,18.905555555555555,14.0,23.7
2023-11-27,15.672222222222224,13.3,19.85
2023-11-28,14.380555555555556,8.85,18.45
2023-11-29,13.825,7.9,22.35
2023-11-30,13.975347222222222,6.55,21.8
2023-12-01,14.586071428571428,8.15,21.6
2023-12-02,15.14746376811594,8.05,23.35
2023-12-03,17.968055555555555,7.7,28.05
2023-12-04,21.978125,15.7,29.85
2023-12-05,17.147222222222222,11.65,21.45
2023-12-06,16.081132075471697,14.95,17.15
2023-12-07,16.849285714285713,12.4,21.3
2023-12-08,16.385069444444444,10.05,24.35
2023-12-09,14.277430555555554,9.1,19.75
2023-12-10,15.004166666666666,7.95,23.1
2023-12-11,15.474652777777777,8.4,24.75
2023-12-12,13.936458333333333,7.15,20.45
2023-12-13,15.303819444444445,12.9,18.65
2023-12-14,14.957194244604318,9.75,20.05
2023-12-15,15.075,8.55,22.2
2023-12-16,17.68472222222222,12.45,26.1
2023-12-17,14.765972222222224,7.8,21.9
2023-12-18,13.964338235294118,8.1,21.3
2023-12-19,12.628671328671329,4.75,20.9
2023-12-20,15.466666666666665,7.3,21.7
2023-12-21,15.762152777777779,10.25,21.8
2023-12-22,14.030555555555557,7.9,19.15
2023-12-23,16.06527777777778,12.3,20.6
2023-12-24,15.777777777777779,10.45,21.0
2023-12-25,14.201041666666667,9.05,21.35
2023-12-26,15.872916666666665,8.05,23.25
2023-12-27,17.569097222222222,11.2,23.15
2023-12-28,15.085416666666667,9.55,19.95
2023-12-29,14.281597222222224,7.35,21.15
2023-12-30,14.06423611111111,8.5,20.45
2023-12-31,14.330208333333335,8.55,20.1
2024-01-01,12.740277777777777,5.8,20.85
2024-01-02,12.98576388888889,8.4,18.75
2024-01-03,13.749305555555557,8.0,20.2
2024-01-04,12.333196721311475,6.65,20.35
2024-01-05,12.630208333333334,6.85,19.7
2024-01-06,13.928819444444445,6.35,22.75
2024-01-07,17.678819444444443,10.45,26.5
2024-01-08,15.246875000000001,7.95,23.9
2024-01-09,13.476388888888888,6.85,20.95
2024-01-10,11.997222222222222,4.3,18.1
2024-01-11,13.247569444444444,9.9,17.75
2024-01-12,12.537152777777777,8.45,18.0
2024-01-13,13.4375,6.35,19.15
2024-01-14,12.68611111111111,6.65,16.85
2024-01-15,10.695486111111112,5.15,17.8
2024-01-16,10.575694444444444,3.75,18.5
2024-01-17,10.819791666666667,4.7,19.0
2024-01-18,5.772222222222222,3.4,12.75
2024-01-19,6.113971807628524,3.664285714285714,12.867857142857144
2024-01-20,6.455721393034826,3.9285714285714284,12.985714285714286
2024-01-21,6.797470978441128,4.192857142857143,13.103571428571428
2024-01-22,7.139220563847429,4.457142857142857,13.221428571428572
2024-01-23,7.480970149253731,4.7214285714285715,13.339285714285715
2024-01-24,7.8227197346600335,4.985714285714286,13.457142857142857
2024-01-25,8.164469320066335,5.25,13.575
2024-01-26,8.506218905472636,5.514285714285714,13.692857142857143
2024-01-27,8.847968490878939,5.7785714285714285,13.810714285714287
2024-01-28,9.18971807628524,6.042857142857143,13.928571428571429
2024-01-29,9.531467661691542,6.307142857142857,14.04642857142857
2024-01-30,9.873217247097845,6.571428571428571,14.164285714285715
2024-01-31,10.214966832504146,6.835714285714285,14.282142857142858
2024-02-01,10.556716417910447,7.1,14.4
2024-02-02,8.858762886597937,7.1,13.75
2024-02-03,8.614646464646464,5.0,16.3
2024-02-04,9.297887323943662,2.8,16.05
2024-02-05,11.32638888888889,4.25,17.3
2024-02-06,12.635763888888889,8.55,17.6
2024-02-07,12.850000000000001,5.15,21.4
2024-02-08,13.606944444444444,4.2,23.95
2024-02-09,13.145486111111111,6.5,19.25
2024-02-10,11.584722222222222,4.9,19.05
2024-02-11,13.860416666666667,5.3,22.05
2024-02-12,17.875347222222224,11.9,23.7
2024-02-13,19.311805555555555,14.7,25.85
2024-02-14,14.810069444444444,10.7,19.4
2024-02-15,14.377083333333335,10.4,19.15
2024-02-16,13.188194444444443,9.5,17.95
2024-02-17,13.086111111111112,9.7,17.3
2024-02-18,12.851736111111112,9.3,17.7
2024-02-19,12.399999999999999,8.0,17.65
2024-02-20,12.681249999999999,7.25,18.8
2024-02-21,11.488194444444444,3.85,19.5
2024-02-22,11.443402777777777,4.05,18.8
2024-02-23,12.84513888888889,6.15,18.1
2024-02-24,15.270833333333334,11.6,20.35
2024-02-25,14.068750000000001,8.0,20.35
2024-02-26,14.770833333333334,5.55,23.05
2024-02-27,14.41527777777778,9.85,19.4
2024-02-28,15.562152777777776,8.1,22.4
2024-02-29,17.875694444444445,13.1,23.45
2024-03-01,18.72326388888889,12.6,25.25
2024-03-02,18.92673611111111,13.35,24.95
2024-03-03,14.273958333333333,9.45,19.8
2024-03-04,13.911458333333334,7.95,20.6
2024-03-05,14.91701388888889,5.65,24.2
2024-03-06,14.577083333333333,7.05,21.0
2024-03-07,14.402430555555554,7.5,18.8
2024-03-08,13.024652777777778,5.15,20.7
2024-03-09,13.390972222222222,5.5,20.9
2024-03-10,12.556249999999999,4.75,19.8
2024-03-11,13.306249999999999,4.3,22.35
2024-03-12,18.523263888888888,6.15,28.8
2024-03-13,17.648611111111112,9.5,27.5
2024-03-14,15.123958333333333,9.75,22.55
2024-03-15,14.249305555555557,8.1,20.9
2024-03-16,14.46388888888889,6.6,21.8
2024-03-17,19.78125,12.65,27.25
2024-03-18,15.297916666666667,11.7,19.4
2024-03-19,13.802083333333334,10.25,18.7
2024-03-20,15.298958333333335,8.05,22.7
2024-03-21,18.998611111111114,11.45,26.5
2024-03-22,14.120486111111111,9.35,19.2
2024-03-23,13.450347222222222,5.85,20.85
2024-03-24,12.182291666666666,7.75,18.2
2024-03-25,12.79375,6.35,19.4
2024-03-26,16.527083333333334,7.2,24.3
2024-03-27,21.585763888888888,10.8,30.7
2024-03-28,25.053125,17.0,33.4
2024-03-29,20.568055555555556,13.55,26.85
2024-03-30,21.681944444444444,13.2,30.05
2024-03-31,23.971874999999997,15.55,30.5
2024-04-01,24.841901408450706,17.3,32.1
2024-04-02,23.33888888888889,16.35,32.45
2024-04-03,20.68402777777778,13.3,29.9
2024-04-04,19.858680555555555,9.25,30.2
2024-04-05,18.990972222222222,9.45,29.15
2024-04-06,17.6875,13.95,23.65
2024-04-07,17.280208333333334,10.45,23.7
2024-04-08,18.202083333333334,12.75,25.1
2024-04-09,17.404861111111114,12.3,22.55
2024-04-10,16.587152777777778,11.4,21.8
2024-04-11,17.011805555555554,8.1,24.95
2024-04-12,18.437847222222224,11.7,25.9
2024-04-13,19.01076388888889,15.35,25.2
2024-04-14,18.80410447761194,14.25,25.2
2024-04-15,19.15138888888889,13.8,25.85
2024-04-16,20.456944444444446,10.7,30.75
2024-04-17,26.561458333333334,15.25,34.5
2024-04-18,22.692708333333332,17.05,28.2
2024-04-19,19.65451388888889,12.95,27.0
2024-04-20,19.914236111111112,12.25,28.95
2024-04-21,18.969444444444445,11.4,26.0
2024-04-22,19.625347222222224,8.65,29.95
2024-04-23,22.764351851851853,13.55,35.95
2024-04-24,30.043055555555554,20.85,38.15
2024-04-25,30.96701388888889,19.85,39.6
2024-04-26,21.640972222222224,18.45,26.95
2024-04-27,21.057291666666668,17.85,26.3
2024-04-28,21.040625,18.45,28.0
2024-04-29,21.272222222222222,18.1,28.15
2024-04-30,20.17673611111111,15.85,26.65
2024-05-01,20.501041666666666,14.95,27.65
2024-05-02,20.70105633802817,16.2,26.7
2024-05-03,20.622569444444444,12.7,28.65
2024-05-04,21.918750000000003,16.05,29.45
2024-05-05,20.240972222222222,15.75,26.4
2024-05-06,18.056944444444444,13.55,22.75
2024-05-07,18.400347222222223,12.15,24.4
2024-05-08,18.960069444444443,7.05,29.15
2024-05-09,23.355673758865247,10.65,35.05
2024-05-10,28.431944444444444,17.6,38.1
2024-05-11,22.566666666666666,17.4,28.25
2024-05-12,20.188888888888886,15.7,26.3
2024-05-13,19.321180555555557,14.85,24.35
2024-05-14,19.12326388888889,12.9,25.7
2024-05-15,19.364583333333332,12.15,26.2
2024-05-16,20.260069444444444,13.55,27.6
2024-05-17,22.538541666666667,11.95,32.05
2024-05-18,26.320138888888888,15.6,35.3
2024-05-19,25.36875,15.7,33.8
2024-05-20,27.967361111111114,18.3,37.1
2024-05-21,25.218055555555555,18.7,32.25
2024-05-22,25.516666666666666,16.45,34.85
2024-05-23,27.320138888888888,18.5,35.75
2024-05-24,22.872916666666665,18.15,28.35
2024-05-25,21.894791666666666,16.8,27.2
2024-05-26,23.491319444444443,15.65,31.85
2024-05-27,27.35486111111111,18.85,38.0
2024-05-28,21.647916666666667,15.8,28.5
2024-05-29,20.9296992481203,15.2,27.3
2024-05-30,21.0013986013986,14.25,28.25
2024-05-31,21.466666666666665,12.4,29.55
2024-06-01,24.06798561151079,14.3,33.3
2024-06-02,24.177777777777777,13.55,35.8
2024-06-03,26.05902777777778,21.1,35.05
2024-06-04,26.048958333333335,17.95,35.2
2024-06-05,27.103819444444444,17.7,35.9
2024-06-06,28.07326388888889,18.1,38.0
2024-06-07,29.244791666666668,18.35,39.55
2024-06-08,28.91840277777778,19.7,38.65
2024-06-09,26.376041666666666,21.0,33.25
2024-06-10,25.94097222222222,19.25,33.65
2024-06-11,26.433333333333334,17.95,34.35
2024-06-12,27.02482269503546,18.45,36.2
2024-06-13,28.835106382978722,17.7,40.85
2024-06-14,30.29861111111111,20.35,40.15
2024-06-15,30.560915492957744,20.7,41.05
2024-06-16,27.549305555555556,19.4,36.35
2024-06-17,26.497916666666665,20.35,35.3
2024-06-18,25.12326388888889,16.55,35.1
2024-06-19,25.605673758865247,16.7,35.4
2024-06-20,27.467499999999998,20.4,35.0
2024-06-21,28.477430555555557,19.35,36.8
2024-06-22,27.118402777777778,19.85,34.5
2024-06-23,28.107692307692307,21.05,35.5
2024-06-24,27.162301587301585,19.15,35.9
2024-06-25,28.073880597014927,18.1,36.15
2024-06-26,26.75827067669173,17.4,35.3
2024-06-27,27.83298611111111,20.4,36.55
2024-06-28,28.294014084507044,20.95,36.45
2024-06-29,27.8493006993007,21.35,35.6
2024-06-30,27.28402777777778,21.4,34.35
2024-07-01,27.00034965034965,20.6,34.3
2024-07-02,27.453819444444445,22.55,34.25
2024-07-03,27.425539568345325,17.85,35.95
2024-07-04,29.791666666666668,18.75,38.8
2024-07-05,27.904642857142857,21.45,36.05
2024-07-06,26.600347222222222,20.4,33.25
2024-07-07,26.9,20.0,34.65
2024-07-08,27.6993006993007,20.95,35.75
2024-07-09,28.928819444444443,20.8,37.45
2024-07-10,30.152222222222225,20.8,39.6
2024-07-11,31.36546762589928,23.05,39.3
2024-07-12,31.33892857142857,20.9,39.35
2024-07-13,28.82304964539007,22.5,36.0
2024-07-14,28.051111111111112,21.7,33.85
2024-07-15,28.541489361702126,24.15,34.55
2024-07-16,29.017883211678832,20.5,37.15
2024-07-17,25.512068965517244,22.3,31.7
2024-07-18,23.499019607843138,20.65,28.15
2024-07-19,23.926850912778907,20.95,28.525
2024-07-20,24.354682217714675,21.25,28.9
2024-07-21,24.78251352265044,21.55,29.275
2024-07-22,25.21034482758621,21.85,29.65
2024-07-23,31.305913978494623,23.45,37.15
2024-07-24,28.077338129496404,21.35,35.1
2024-07-25,29.418283582089554,21.2,37.4
2024-07-26,28.168794326241137,23.6,33.15
2024-07-27,28.006159420289855,22.85,34.55
2024-07-28,27.9362676056338,21.0,35.55
2024-07-29,28.159469696969698,22.5,34.95
2024-07-30,27.84746376811594,21.05,34.8
2024-07-31,27.92230215827338,19.7,36.4
2024-08-01,29.13357142857143,21.75,37.55
2024-08-02,28.27357142857143,19.65,36.45
2024-08-03,28.74021739130435,22.85,35.55
2024-08-04,28.153928571428573,21.3,36.0
2024-08-05,26.85074074074074,20.4,34.65
2024-08-06,26.213740458015266,17.4,35.2
2024-08-07,25.75923076923077,17.2,35.05
2024-08-08,27.931716417910447,21.65,36.4
2024-08-09,27.131481481481483,19.6,35.65
2024-08-10,26.683208955223883,20.6,33.8
2024-08-11,26.560074626865674,21.2,33.45
2024-08-12,27.566906474820144,21.9,34.6
2024-08-13,28.22824427480916,20.65,36.25
2024-08-14,27.563503649635035,20.6,35.2
2024-08-15,26.1576,20.15,34.1
2024-08-16,26.955755395683454,20.75,33.85
2024-08-17,28.208823529411767,23.1,35.55
2024-08-18,27.947014925373136,19.2,37.3
2024-08-19,28.49927536231884,19.7,37.7
2024-08-20,27.15189393939394,22.25,35.35
2024-08-21,24.96,18.7,31.8
2024-08-22,27.608148148148146,22.0,35.15
2024-08-23,26.942857142857143,20.2,34.85
2024-08-24,26.828571428571426,21.05,33.65
2024-08-25,27.442537313432837,21.1,35.4
2024-08-26,29.567777777777778,20.2,38.45
2024-08-27,27.83512396694215,22.3,36.35
2024-08-28,26.978985507246374,20.95,33.4
2024-08-29,26.13515625,20.65,33.1
2024-08-30,26.08053435114504,20.1,32.85
2024-08-31,26.586940298507464,22.6,32.7
2024-09-01,26.623758865248227,21.0,32.9
2024-09-02,26.28111111111111,17.9,34.5
2024-09-03,26.0793893129771,18.55,33.6
2024-09-04,25.67846715328467,18.4,32.6
2024-09-05,25.853703703703705,19.15,32.7
2024-09-06,26.039716312056736,19.75,33.1
2024-09-07,26.177338129496402,18.35,34.1
2024-09-08,26.52276119402985,19.55,34.2
2024-09-09,26.38153846153846,20.15,34.6
2024-09-10,26.984210526315792,21.45,35.3
2024-09-11,27.76962962962963,20.9,35.8
2024-09-12,29.60735294117647,20.25,37.95
2024-09-13,26.121825396825397,21.05,34.4
2024-09-14,26.050354609929077,22.95,31.2
2024-09-15,26.123529411764707,22.55,31.5
2024-09-16,25.698936170212768,19.55,31.3
2024-09-17,24.0916,17.4,30.55
2024-09-18,23.836821705426356,16.55,30.5
2024-09-19,23.611693548387095,16.65,30.65
2024-09-20,27.094525547445254,19.25,35.35
2024-09-21,25.247463768115942,21.05,30.1
2024-09-22,24.423263888888886,21.2,29.55
2024-09-23,23.8137323943662,18.75,29.65
2024-09-24,22.54695652173913,15.9,29.65
2024-09-25,24.581716417910446,18.0,31.35
2024-09-26,25.075,19.35,31.4
2024-09-27,25.39279661016949,18.6,32.75
2024-09-28,24.860869565217392,18.05,32.7
2024-09-29,23.86993006993007,18.2,30.5
2024-09-30,23.300757575757576,17.8,30.15
2024-10-01,22.94710144927536,17.95,28.5
2024-10-02,22.04280303030303,16.3,28.2
2024-10-03,21.641366906474822,14.05,30.35
2024-10-04,22.405797101449274,14.75,29.75
2024-10-05,23.645390070921987,16.25,30.6
2024-10-06,25.108865248226948,23.25,30.2
2024-10-07,24.299647887323946,17.8,29.2
2024-10-08,23.042086330935252,16.2,30.8
2024-10-09,23.122627737226278,16.25,30.45
2024-10-10,22.448872180451126,16.3,29.35
2024-10-11,22.693115942028985,16.4,29.6
2024-10-12,22.76691729323308,14.4,30.5
2024-10-13,23.32,15.55,30.7
2024-10-14,23.760714285714286,15.55,31.9
2024-10-15,23.783812949640286,17.25,30.85
2024-10-16,23.27338129496403,18.1,29.05
2024-10-17,22.558759124087594,16.35,28.2
2024-10-18,21.51014492753623,14.85,28.15
2024-10-19,18.908333333333335,12.0,26.8
2024-10-20,19.77872340425532,10.05,29.65
2024-10-21,17.65451127819549,10.5,26.05
2024-10-22,16.533969465648852,9.15,24.65
2024-10-23,17.747916666666665,9.25,24.95
2024-10-24,18.35875,11.2,25.45
2024-10-25,20.628057553956836,13.9,28.05
2024-10-26,18.880633802816902,9.2,28.85
2024-10-27,19.380633802816902,9.25,29.75
2024-10-28,20.319791666666667,12.25,29.7
2024-10-29,18.902127659574468,11.8,26.45
2024-10-30,16.55787401574803,10.7,24.1
2024-10-31,17.52781690140845,10.1,25.1
2024-11-01,18.927857142857142,12.05,27.2
2024-11-02,19.015734265734267,12.6,25.75
2024-11-03,18.38767605633803,13.15,24.5
2024-11-04,18.197307692307692,10.6,24.85
2024-11-05,18.006569343065696,10.25,25.35
2024-11-06,20.201459854014598,10.6,29.3
2024-11-07,21.253124999999997,15.35,28.05
2024-11-08,19.33943661971831,12.25,26.85
2024-11-09,18.618613138686133,11.4,26.7
2024-11-10,17.858156028368793,11.65,24.05
2024-11-11,17.382986111111112,11.9,23.55
2024-11-12,17.21828358208955,9.75,24.65
2024-11-13,17.045985401459856,9.95,24.95
2024-11-14,17.068702290076335,10.75,23.95
2024-11-15,16.840714285714284,8.9,24.3
2024-11-16,16.88956834532374,9.7,23.85
2024-11-17,16.58695652173913,8.4,25.6
2024-11-18,17.09548611111111,11.1,22.65
2024-11-19,16.397902097902097,11.6,22.35
2024-11-20,16.258928571428573,9.65,23.4
2024-11-21,16.376595744680852,8.55,24.75
2024-11-22,17.484375,9.45,26.4
2024-11-23,19.54340277777778,11.9,26.8
2024-11-24,15.723263888888889,12.65,21.5
2024-11-25,12.233333333333333,10.0,13.85
2024-11-26,10.699645390070923,4.8,14.75
2024-11-27,12.308394160583942,4.05,18.1
2024-11-28,15.258823529411764,9.45,20.45
2024-11-29,13.85514705882353,7.35,19.45
2024-11-30,13.617279411764706,7.5,20.2
2024-12-01,11.698936170212766,4.75,19.65
2024-12-02,11.844755244755245,3.6,20.6
2024-12-03,12.31124031007752,4.85,19.25
2024-12-04,13.289453125,5.7,20.6
2024-12-05,13.722932330827069,6.05,21.9
2024-12-06,18.461111111111112,9.05,23.85
2024-12-07,16.03857142857143,9.95,23.85
2024-12-08,14.64468085106383,8.85,21.15
2024-12-09,14.252430555555556,6.85,22.6
2024-12-10,14.574305555555554,6.55,23.85
2024-12-11,14.277464788732395,6.55,22.0
2024-12-12,15.106934306569343,8.15,20.4
2024-12-13,15.375694444444443,11.9,19.95
2024-12-14,12.539361702127659,6.0,18.4
2024-12-15,11.286805555555555,3.65,19.8
2024-12-16,11.777816901408451,3.9,19.55
2024-12-17,12.361956521739131,4.8,20.3
2024-12-18,11.551079136690646,3.0,21.6
2024-12-19,14.249305555555557,4.1,23.1
2024-12-20,13.347916666666666,10.35,16.1
2024-12-21,14.100359712230215,8.15,19.15
2024-12-22,12.703053435114503,5.4,20.1
2024-12-23,12.073049645390071,5.3,19.65
2024-12-24,11.422569444444443,4.9,19.85
2024-12-25,12.509374999999999,5.1,20.7
2024-12-26,12.444718309859155,7.75,17.6
2024-12-27,10.59965034965035,3.6,15.75
2024-12-28,11.817361111111111,5.45,17.15
2024-12-29,11.916319444444445,5.0,17.75
2024-12-30,12.161111111111111,7.05,16.75
2024-12-31,11.954166666666667,9.8,16.1
2025-01-01,11.214685314685315,5.0,17.1
2025-01-02,9.76115107913669,2.5,17.85
2025-01-03,10.362323943661972,2.0,19.55
2025-01-04,13.369444444444445,4.0,21.95
2025-01-05,16.908680555555556,11.4,24.7
2025-01-06,13.581294964028777,6.15,18.85
2025-01-07,10.997569444444444,3.9,18.8
2025-01-08,13.93576388888889,8.25,20.35
2025-01-09,15.527430555555554,10.85,21.25
2025-01-10,14.384374999999999,9.0,20.95
2025-01-11,13.218055555555557,8.75,17.25
2025-01-12,14.229861111111111,7.75,20.9
2025-01-13,15.507291666666667,9.7,22.55
2025-01-14,15.641666666666667,8.45,23.1
2025-01-15,14.328014184397164,7.7,21.65
2025-01-16,14.593525179856115,9.25,20.05
2025-01-17,12.78768115942029,6.55,19.55
2025-01-18,11.407037037037037,3.95,19.2
2025-01-19,11.108088235294119,3.5,18.3
2025-01-20,12.224436090225563,5.25,19.05
2025-01-21,13.264335664335665,5.25,22.05
2025-01-22,13.451048951048952,7.0,19.3
2025-01-23,12.586013986013986,7.1,18.2
2025-01-24,12.346350364963504,7.05,18.45
2025-01-25,11.783214285714287,5.1,18.8
2025-01-26,11.939855072463768,5.0,18.9
2025-01-27,11.5993006993007,5.05,18.9
2025-01-28,11.974642857142857,4.3,19.35
2025-01-29,13.914930555555555,5.8,22.75
2025-01-30,14.632638888888888,5.4,23.75
2025-01-31,12.935069444444444,6.85,18.9
2025-02-01,13.443402777777777,6.85,19.4
2025-02-02,11.810069444444444,3.9,21.15
2025-02-03,12.837762237762238,5.45,21.5
2025-02-04,11.520486111111111,4.0,19.6
2025-02-05,13.196874999999999,7.95,17.6
2025-02-06,9.640972222222222,7.55,11.5
2025-02-07,9.431944444444445,7.5,12.55
2025-02-08,10.019097222222221,5.8,13.15
2025-02-09,9.733680555555557,2.85,15.05
2025-02-10,11.184722222222222,6.9,16.05
2025-02-11,10.503472222222221,5.0,16.3
2025-02-12,10.472569444444444,5.0,16.0
2025-02-13,10.892708333333333,7.25,15.3
2025-02-14,10.587499999999999,4.55,16.55
2025-02-15,12.89201388888889,2.3,22.3
2025-02-16,13.122916666666667,7.65,19.3
2025-02-17,13.287500000000001,5.5,20.8
2025-02-18,15.199305555555554,6.6,23.0
2025-02-19,14.108333333333333,9.4,19.6
2025-02-20,12.92048611111111,10.2,15.8
2025-02-21,9.95,7.35,13.35
2025-02-22,9.652430555555556,7.35,12.6
2025-02-23,7.976736111111112,4.4,10.65
2025-02-24,5.851736111111111,1.6,9.75
2025-02-25,6.392013888888889,-0.8,12.35
2025-02-26,8.48576388888889,0.9,15.25
2025-02-27,10.630208333333334,1.7,18.55
2025-02-28,9.980208333333334,1.75,17.4
2025-03-01,10.902777777777779,4.05,17.35
2025-03-02,12.656597222222222,4.45,20.85
2025-03-03,13.488541666666666,5.05,21.95
2025-03-04,13.689208633093525,7.35,19.75
2025-03-05,14.441176470588236,7.75,20.35
2025-03-06,14.55347222222222,10.95,18.4
2025-03-07,12.445138888888888,10.7,14.25
2025-03-08,14.757986111111112,10.35,19.7
2025-03-09,14.589236111111111,7.65,20.85
2025-03-10,14.973263888888889,9.65,21.1
2025-03-11,15.318402777777777,6.85,24.9
2025-03-12,18.640972222222224,9.3,27.15
2025-03-13,23.29020979020979,15.95,30.25
2025-03-14,21.09201388888889,14.25,29.65
2025-03-15,19.234751773049645,10.15,28.2
2025-03-16,25.9765625,11.8,32.45
2025-03-17,23.116546762589927,13.85,32.65
2025-03-18,21.024817518248177,15.3,27.45
2025-03-19,16.960069444444443,13.55,21.9
2025-03-20,12.851503759398497,9.75,16.75
2025-03-21,10.96875,7.75,14.25
2025-03-22,11.90144927536232,6.25,15.95
2025-03-23,12.120081967213116,4.0,19.3
2025-03-24,14.51578947368421,4.55,23.35
2025-03-25,17.555725190839695,8.35,27.05
2025-03-26,20.30503875968992,9.55,31.35
2025-03-27,26.03848920863309,15.25,34.9
2025-03-28,25.981818181818184,17.4,35.8
2025-03-29,17.008333333333333,13.35,21.0
2025-03-30,15.818750000000001,9.25,22.35
2025-03-31,20.803819444444443,9.75,28.1
2025-04-01,24.083566433566432,16.6,29.85
2025-04-02,18.45763888888889,11.2,25.4
2025-04-03,18.571875,10.25,26.3
2025-04-04,16.013194444444444,9.05,22.7
2025-04-05,17.164930555555557,8.55,24.5
2025-04-06,24.67638888888889,17.3,34.7
2025-04-07,20.453125,15.15,27.2
2025-04-08,28.320138888888888,18.35,37.15
2025-04-09,19.68402777777778,15.05,24.0
2025-04-10,15.468055555555557,11.85,19.8
2025-04-11,14.447517730496454,10.15,18.55
2025-04-12,14.953308823529412,10.6,19.75
2025-04-13,14.151041666666666,7.4,20.65
2025-04-14,14.529856115107915,10.5,19.25
2025-04-15,15.045683453237409,8.75,21.0
2025-04-16,14.87,6.95,25.5
2025-04-17,17.27150900900901,9.216666666666667,27.816666666666666
2025-04-18,19.673018018018016,11.483333333333334,30.133333333333333
2025-04-19,22.074527027027028,13.75,32.45
2025-04-20,24.476036036036035,16.01666666666667,34.766666666666666
2025-04-21,26.877545045045046,18.283333333333335,37.08333333333333
2025-04-22,29.279054054054054,20.55,39.4
2025-04-23,29.423958333333335,18.8,40.2
2025-04-24,20.72951388888889,14.8,29.65
2025-04-25,18.863829787234042,12.85,25.5
2025-04-26,17.908041958041956,11.2,24.3
2025-04-27,17.639007092198582,9.45,26.55
2025-04-28,18.289788732394367,12.35,25.6
